Gene,Btz1,Btz2,X3MA1,X3MA2,Comb1,Comb2,DMSO1,DMSO2,Avg_Btz,Avg_3MA,Avg_Comb,Avg_DMSO,Btz/DMSO,3MA/DMSO,Comb/DMSO,plasma membrane [GO:0005886],cytosol [GO:0005829],extracellular exosome [GO:0070062],mitochondrion [GO:0005739],endosome [GO:0005768],Golgi apparatus [GO:0005794],lysosome [GO:0005764],nucleolus [GO:0005730],nucleoplasm [GO:0005654],endoplasmic reticulum [GO:0005783],peroxisome [GO:0005777],cytoskeleton [GO:0005856],centrosome [GO:0005813],spliceosomal complex [GO:0005681],proteasome complex [GO:0000502],ribosome [GO:0005840],vacuole [GO:0005773]
IFT81,21271669.29,21382654.79,12400745.06,12808735.61,16065768.38,14728109.39,22706773.59,23191941.99,21327162.04,12604740.34,15396938.89,22949357.79,0.929314111,0.549241528,0.670909357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IGBP1,5723232.507,5934542.845,4540583.839,4991792.528,4149485.025,4660845.129,8240387.18,6932624.602,5828887.676,4766188.184,4405165.077,7586505.891,0.768323094,0.6282455,0.580657966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGF2BP2,11003254.35,10656515.53,9903032.424,10745667.06,8387329.978,9137887.027,13179256.59,13368678.87,10829884.94,10324349.74,8762608.502,13273967.73,0.815873985,0.777789275,0.660134835,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IGF2R,35423224.33,25514449.56,22190087.49,22438882.56,22469831.97,23996107.71,31010490.01,32960687.88,30468836.94,22314485.02,23232969.84,31985588.95,0.952580145,0.697641837,0.726357419,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
IGFBP2,5057564.852,2887291.922,3854739.982,4364160.811,2647543.928,2813463.023,4156375.964,4422853.379,3972428.387,4109450.397,2730503.476,4289614.672,0.926057162,0.957999893,0.636538171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IK,122801502.2,129998126.8,125171994.9,120061324.6,100687036.1,112816506.6,168490836.9,163460705.4,126399814.5,122616659.8,106751771.3,165975771.2,0.76155582,0.738762404,0.643176836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IKBKG,35266828.47,41883171.17,30169806.71,27202130.94,32599597.66,33267027.8,48143529.68,47162358.37,38574999.82,28685968.82,32933312.73,47652944.02,0.809498775,0.601976843,0.69110762,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IKZF1,3055959.875,3518839.406,2197237.243,1931739.187,1655826.685,1866406.2,5578310.544,5134780.896,3287399.64,2064488.215,1761116.442,5356545.72,0.613716341,0.385414094,0.328778383,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IL10RB,28050870.45,28120369.84,19047736.37,20134773.88,20472846.99,23763319.64,30882473.6,30836155.01,28085620.15,19591255.13,22118083.32,30859314.3,0.910118089,0.634857111,0.7167393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL16,2730035.516,2530258.652,2481893.145,2810780.411,2235014.429,2191181.81,3362932.35,3624729.015,2630147.084,2646336.778,2213098.12,3493830.683,0.752797523,0.757431318,0.633430272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17RA,8532774.113,7945998.507,6402945.576,6861564.109,6282151.794,6316721.362,9102208.921,9561402.033,8239386.31,6632254.843,6299436.578,9331805.477,0.882935926,0.710715076,0.675050138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL18,11401676.37,11276560.4,12860329.51,14179507.1,10712751.76,12144449.09,14189395.64,15494371.43,11339118.39,13519918.3,11428600.43,14841883.54,0.763994567,0.91093009,0.770023589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1B,1016030.344,892250.4036,3183380.529,3348902.886,2422819.506,3267207.195,1310265.988,1411238.799,954140.3737,3266141.707,2845013.351,1360752.394,0.701185887,2.400246894,2.090764906,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IL1RAP,4727720.392,4717046.245,3818148.957,4033841.795,3763897.198,4312946.791,5506813.475,5655569.94,4722383.319,3925995.376,4038421.995,5581191.707,0.846124549,0.70343317,0.723577008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4I1,9527847.843,9660451.367,10438920.68,11646240.02,7856243.513,9784109.299,12185659.22,12778291.44,9594149.605,11042580.35,8820176.406,12481975.33,0.768640327,0.884682116,0.706633059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IL4R,254872.7717,237350.924,299118.9809,257133.0147,227161.9155,245659.894,296359.3441,320635.8674,246111.8479,278125.9978,236410.9048,308497.6058,0.797775552,0.90154994,0.766329788,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IL6R,1265880.237,1095985.69,1047638.029,1031223.827,891410.8044,992023.4419,1431200.801,1560017.556,1180932.963,1039430.928,941717.1232,1495609.179,0.78959997,0.694988332,0.629654549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILF3,206186425.6,211962695.6,201207592.3,200702247.6,169381311.2,200951063.1,248005511.2,241654070.4,209074560.6,200954920,185166187.2,244829790.8,0.853958826,0.820794395,0.756305785,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
ILK,27173554.1,24700869.35,25269836.72,25183669.79,20002532.1,22235993.07,36266578.22,37284650.26,25937211.73,25226753.25,21119262.59,36775614.24,0.705282896,0.685964158,0.574273551,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMMT,32229458.82,36255914.24,27956317.2,27675525.45,26236378.47,26453531.6,45931995.65,46485578.08,34242686.53,27815921.32,26344955.03,46208786.86,0.741042751,0.601961731,0.570128688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMP4,5754466.577,3756045.356,2608368.514,2730964.92,2705390.302,2663959.806,5429398.301,5376007.835,4755255.967,2669666.717,2684675.054,5402703.068,0.880162376,0.494135377,0.496913308,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
IMPA1,49344149.62,40073234.29,36081758.94,32471964.08,29234734.46,34985360.36,47758255,48288027.72,44708691.95,34276861.51,32110047.41,48023141.36,0.930982245,0.713757171,0.668636963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPACT,7900748.667,10298655.84,6254464.291,6421358.091,5970360.885,6008556.47,14347562.31,12606038.51,9099702.255,6337911.191,5989458.677,13476800.41,0.675212363,0.470283079,0.444427349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPDH1,10033897.98,8829602.747,5992617.215,6861145.662,7649380.077,6711352.585,10272315.14,10568399.69,9431750.365,6426881.439,7180366.331,10420357.42,0.905127338,0.616762092,0.689071022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPDH2,57857975.16,52862695.47,36566348.71,39290476.85,38489882.09,34955363.58,72914850.46,68941021.01,55360335.31,37928412.78,36722622.83,70927935.73,0.780515247,0.534745758,0.517745546,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAVA,713679.4578,655660.9123,701087.6857,713764.6311,563177.196,600666.8757,961768.7223,983531.7976,684670.1851,707426.1584,581922.0359,972650.26,0.703922276,0.72731812,0.598284974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INCENP,19235124.3,15705573.48,11004136.9,10202674.59,11069988.47,10498623.35,20072821.8,19370226.46,17470348.89,10603405.75,10784305.91,19721524.13,0.885851863,0.537656505,0.546829233,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INF2,2965672.205,2866409.493,2169046.361,2640524.733,2479079.694,2692514.863,2776357.127,2914326.386,2916040.849,2404785.547,2585797.278,2845341.757,1.024847311,0.845165802,0.90878267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ING3,2877708.641,2982650.766,2406241.054,2634466.071,2499203.676,2589957.914,2969217.966,3005025.299,2930179.703,2520353.562,2544580.795,2987121.632,0.980937526,0.843739851,0.851850413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ING4,4669538.943,4673454.297,3118315.395,3403960.475,3349473.772,3570366.413,4329652.227,4340239.239,4671496.62,3261137.935,3459920.093,4334945.733,1.077636701,0.752290371,0.798146114,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ING5,5180881.675,6301502.621,2612286.735,3298399.438,4053670.423,3995177.322,4471498.094,4110600.758,5741192.148,2955343.086,4024423.873,4291049.426,1.337945938,0.688722686,0.937864721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INO80C,2173894.321,2059614.394,1554268.627,1626062.335,1596877.599,1743611.079,2296449.499,2247002.923,2116754.357,1590165.481,1670244.339,2271726.211,0.931782337,0.69998113,0.735231355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INPP4B,5515271.082,5495558.33,2866841.457,2684548.263,3437757.562,3596294.687,5061646.119,5240870.571,5505414.706,2775694.86,3517026.124,5151258.345,1.068751427,0.538838217,0.682750871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP5A,886366.6188,831333.1677,699923.1622,752532.0538,741162.684,806002.2096,928810.5129,977709.2714,858849.8932,726227.608,773582.4468,953259.8922,0.900960903,0.7618359,0.811512635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPP5B,3162001.972,2871085.529,2938869.237,2994049.318,2470667.915,2693062.18,3824406.821,3943446.51,3016543.75,2966459.278,2581865.048,3883926.665,0.776673715,0.763778396,0.664756385,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INPP5D,43184701.35,40819676.54,38082899.35,31356257.92,28144707.44,33864333.29,57524776.32,54143108.17,42002188.95,34719578.63,31004520.36,55833942.25,0.752269807,0.621836418,0.555298786,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
INPPL1,4043395.945,3779140.629,2930468.457,2936433.408,3074740.628,3163648.873,4347672.114,4329499.293,3911268.287,2933450.933,3119194.75,4338585.704,0.901507669,0.676130687,0.718942753,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INSR,2334168.041,2166705.716,2275237.345,2335045.698,2095054.005,2194023.666,2864425.209,3122430.162,2250436.878,2305141.522,2144538.835,2993427.685,0.751792632,0.770067549,0.716415782,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
INTS10,4533701.591,4664014.199,2625200.139,2515809.703,2986663.18,3477843.147,4338765.319,4524507.551,4598857.895,2570504.921,3232253.163,4431636.435,1.037733569,0.580035154,0.72935883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS11,13016134.02,11531510.25,10044004.58,9645625.658,8619466.945,8938890.901,14782944.5,14484682.78,12273822.13,9844815.118,8779178.923,14633813.64,0.838730247,0.672744328,0.599924199,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS12,4970722.581,3875882.182,3335403.579,3539235.366,2567717.249,2658916.794,6128566.548,6490869.741,4423302.382,3437319.472,2613317.021,6309718.144,0.701030106,0.54476593,0.414173337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS13,18226745.68,17454898.29,16369273.43,16631488.82,13892067.91,14633143.25,22687307.86,22940541.5,17840821.99,16500381.12,14262605.58,22813924.68,0.782014591,0.723259209,0.625171065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS2,7013520.164,6353695.066,4981125.65,5562012.72,5130344.42,5559103.222,6994850.418,7522886.266,6683607.615,5271569.185,5344723.821,7258868.342,0.920750632,0.726224659,0.736302626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS6,9408966.199,9613883.593,5856270.971,5709109.653,6896196.429,7189047.837,8174540.315,8381747.33,9511424.896,5782690.312,7042622.133,8278143.822,1.148980387,0.698549148,0.850748946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INTS6L,5911732.63,4935246.853,4122044.369,4286472.509,4102223.407,4093548.602,5904639.694,5951201.552,5423489.742,4204258.439,4097886.005,5927920.623,0.914905932,0.709229881,0.691285573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTS7,286533.1649,348465.3963,184491.9019,193648.844,187567.5181,192473.3236,383633.9588,362127.9435,317499.2806,189070.3729,190020.4209,372880.9512,0.851476268,0.507052914,0.509600773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INVS,1475077.135,1341657.649,1347888.142,1385421.895,1196374.958,1235106.738,1870282.152,1952298.094,1408367.392,1366655.019,1215740.848,1911290.123,0.736867404,0.715043207,0.636083886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP6K1,1371772.54,1353451.58,880447.8842,880842.6189,1345977.796,1518041.821,1161853.232,1108128.97,1362612.06,880645.2515,1432009.808,1134991.101,1.200548673,0.775904983,1.261692543,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IP6K2,5154712.021,5109696.407,2141512.417,1904796.523,4340304.543,5139505.703,2629440.193,2628432.948,5132204.214,2023154.47,4739905.123,2628936.57,1.95219781,0.769571428,1.802974319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IPO5,11730951.28,11693670.52,10252454.36,9956587.106,8251666.711,8623392.027,18540237.61,18440465.57,11712310.9,10104520.73,8437529.369,18490351.59,0.633428242,0.546475316,0.456320656,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
IPO7,7325545.489,6866256.727,6868163.717,6567860.381,5154934.398,5742400.925,11562832.25,11694654.81,7095901.108,6718012.049,5448667.662,11628743.53,0.610203595,0.577707474,0.46855171,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IPO9,20070706.79,19764922.82,17289975.32,17155257.1,14645308.45,16177824.44,26543976.66,26628381.89,19917814.81,17222616.21,15411566.45,26586179.27,0.749179286,0.647803358,0.579683387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQGAP1,102915790.3,97629247.01,82554092.81,83458955.78,82476286.67,86998140.21,112573383.3,111946451,100272518.6,83006524.3,84737213.44,112259917.2,0.893217465,0.739413732,0.754830536,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQGAP2,6609351.473,6375520.753,5622101.061,5990021.525,5432481.365,5475433.085,8549764.017,8824274.211,6492436.113,5806061.293,5453957.225,8687019.114,0.747372145,0.668360598,0.62782839,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQGAP3,9834145.344,11753446.84,7070542.688,6833001.853,8538776.164,8331346.984,10397742.07,9192206.426,10793796.09,6951772.27,8435061.574,9794974.248,1.101972891,0.709728489,0.8611622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAG2,3341254.714,3482662.67,1957681.972,1895785.682,2194537.791,2019745.163,4249310.861,4325544.831,3411958.692,1926733.827,2107141.477,4287427.846,0.795805507,0.449391546,0.49146984,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IRAK3,12310757.52,13635400.57,9278541.872,8069040.912,8034274.792,10307281.43,19047207.63,19279210.89,12973079.04,8673791.392,9170778.113,19163209.26,0.676978416,0.452627286,0.478561706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAK4,2216310.036,1961988.248,2055268.854,1998363.349,1642368.76,1743527.075,2660655.697,2723440.147,2089149.142,2026816.102,1692947.917,2692047.922,0.776044559,0.752890053,0.628869903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREB2,13677507.09,13099431.44,10031020.86,10832647.4,10321295.64,10899006.12,15436396.56,15594958.31,13388469.27,10431834.13,10610150.88,15515677.44,0.862899433,0.672341519,0.683834201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF2BPL,3415750.224,3133508.603,4645060.405,4482177.923,3893835.838,4745873.538,3884574.87,3840122.119,3274629.414,4563619.164,4319854.688,3862348.494,0.847833752,1.181565871,1.118452852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IRF3,12445333.79,5714281.685,5497989.789,5181654.581,4912780.611,5989048.499,8663060.814,6428241.749,9079807.737,5339822.185,5450914.555,7545651.281,1.203316639,0.707668826,0.722391527,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
IRF8,3794088.685,3218502.884,1542619.725,1600631.466,2150411.615,2251832.973,2701801.19,2970117.485,3506295.785,1571625.595,2201122.294,2835959.338,1.23637026,0.554177761,0.776147339,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IRF9,1401907.259,1273001.668,1085857.735,1017224.814,913992.914,1042470.99,1818819.477,1801600.7,1337454.464,1051541.275,978231.9518,1810210.089,0.73883936,0.580894605,0.540396917,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IRGQ,2603403.082,2310401.738,2222653.717,2491173.607,2040190.522,2148587.527,3035488.277,3120701.615,2456902.41,2356913.662,2094389.025,3078094.946,0.798189287,0.765705316,0.680417291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRS2,19353064.57,19817557.81,20349377.74,20301609.89,23804069.95,25043628.85,19651224.46,20615589.71,19585311.19,20325493.81,24423849.4,20133407.08,0.972776794,1.009540697,1.213100659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISCU,10639421.28,10408616.46,8898901.853,8511079.435,7002184.105,7457007.604,13434746.16,14326580.5,10524018.87,8704990.644,7229595.854,13880663.33,0.758178382,0.627130738,0.520839363,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ISG15,3561478.097,3263896.907,2778837.993,2662158.005,2569333.585,2645673.551,5479688.274,6706116.67,3412687.502,2720497.999,2607503.568,6092902.472,0.56010867,0.446502798,0.427957542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ISG20L2,14858537.82,15025676.34,12688755.24,11279824.39,11660452.57,13774411.83,18207654.53,17485349.94,14942107.08,11984289.82,12717432.2,17846502.24,0.837256897,0.671520372,0.712600824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IST1,103059.2126,112141.5618,92177.089,90650.28908,90902.5289,83807.9574,151773.7981,158521.9063,107600.3872,91413.68904,87355.24315,155147.8522,0.693534494,0.589203703,0.563045133,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ISY1,3552664.482,3338199.606,2663347.72,2813059.704,2638417.13,2597981.724,5089400.507,5409602.638,3445432.044,2738203.712,2618199.427,5249501.573,0.656335082,0.521612133,0.498752003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITCH,959295.1689,955674.8945,749051.6993,745563.8623,581629.9159,667532.0086,1257060.395,1286051.347,957485.0317,747307.7808,624580.9623,1271555.871,0.753002722,0.587711321,0.491194274,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ITGA4,8500453.595,7427508.258,6216315.671,6232736.103,6085154.502,6997555.242,7157366.553,7984730.1,7963980.926,6224525.887,6541354.872,7571048.326,1.051899365,0.822148482,0.863995921,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGA5,1636286.974,1416440.093,1521367.695,1656090.692,1449653.712,1556055.736,1794254.133,1787338.112,1526363.534,1588729.194,1502854.724,1790796.122,0.852337971,0.887163633,0.839210397,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ITGA6,791152.9423,760840.5265,579341.5085,612550.2616,587781.7398,640526.2408,1001402.381,980379.0188,775996.7344,595945.885,614153.9903,990890.7,0.783130505,0.601424441,0.619799934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGA7,298762.2229,257937.9317,213701.8645,253329.1021,239259.4812,265586.1535,282656.0591,298253.8762,278350.0773,233515.4833,252422.8174,290454.9677,0.958324382,0.803964502,0.86906008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGAL,64816299.53,57090759.67,55279547.36,51176633.62,47217721.54,63476626.69,53802460.88,54805721.03,60953529.6,53228090.49,55347174.11,54304090.96,1.122448208,0.980185646,1.019208187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGAM,1163607.634,981475.7907,963540.0084,964480.5476,838407.0444,1067830.426,1338249.949,1520742.722,1072541.713,964010.278,953118.7353,1429496.336,0.750293433,0.674370584,0.666751437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB1,15330052.67,14483837.67,16736997.96,15663868.89,12695948.66,13968000.55,22565737.41,22656477.28,14906945.17,16200433.42,13331974.6,22611107.35,0.659275326,0.716481204,0.589620597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB1BP1,551016.1648,505190.2431,373514.7061,427577.258,348126.3063,361881.5849,558475.238,590596.5371,528103.2039,400545.9821,355003.9456,574535.8876,0.919182275,0.697164426,0.617896903,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ITGB2,28835594.05,31894001.72,26006571.55,26263313.83,26125700.44,25588554.8,42397170.88,39676622.24,30364797.88,26134942.69,25857127.62,41036896.56,0.739938943,0.636864502,0.630094617,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB3BP,1748793.233,1676551.171,922998.7276,959467.6436,1196122.006,1275729.436,1576972.472,1610667.476,1712672.202,941233.1856,1235925.721,1593819.974,1.074570673,0.590551757,0.775448759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ITPKB,2356319.604,2097588.048,1652476.18,1856440.845,1607381.739,1674252.781,2677670.759,2639382.76,2226953.826,1754458.512,1640817.26,2658526.76,0.837664627,0.659936375,0.617190425,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ITPR1,7265523.489,6474110.152,5163442.34,5238462.692,5522815.771,5823810.882,6601924.44,8070212.477,6869816.82,5200952.516,5673313.327,7336068.459,0.936443936,0.708956377,0.7733452,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ITPR2,399413.1263,404756.3446,330232.5881,345658.6944,334222.4913,360882.2378,436261.9002,451961.9599,402084.7354,337945.6413,347552.3646,444111.9301,0.905368013,0.760947001,0.782578312,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ITSN2,24188128.33,23766780.89,18991382.09,19969294.63,17638233.62,18407340.54,30415730.29,31351430.67,23977454.61,19480338.36,18022787.08,30883580.48,0.776381956,0.630766836,0.583571814,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IVD,3037571.788,1843003.116,2331606.401,2652270.56,1926531.662,1928251.238,3103711.036,3039121.964,2440287.452,2491938.48,1927391.45,3071416.5,0.794515316,0.811331996,0.627525264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
IWS1,5492357.294,5348902.751,4448445.937,4513785.849,4236274.584,4337515.075,6178422.173,6454541.787,5420630.023,4481115.893,4286894.829,6316481.98,0.858172324,0.709432229,0.678683932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JADE1,451800.2946,237032.711,220928.958,237202.5855,187498.1529,207305.8536,349180.116,340057.0841,344416.5028,229065.7717,197402.0033,344618.6001,0.999413563,0.664693582,0.572812968,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
JAK1,10519326.66,10621916.14,6344074.603,6208503.542,7907349.876,8708368.225,9667763.632,9864565.316,10570621.4,6276289.072,8307859.051,9766164.474,1.082371839,0.642656499,0.850677774,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
JARID2,838434.6224,776750.8816,837155.8078,916108.4633,765943.6769,829836.7889,1022545.791,1028040.72,807592.752,876632.1355,797890.2329,1025293.255,0.787670013,0.855006244,0.778206848,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JHY,904537.6706,823190.8101,737366.5092,694502.7943,613655.921,598552.6773,975111.5969,987399.308,863864.2403,715934.6518,606104.2992,981255.4525,0.880366308,0.729610878,0.617682478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JMJD1C,42332187.88,40435999.41,37601109.65,39422450.16,41127365.55,43310429.12,43487178.88,44360131.97,41384093.65,38511779.9,42218897.34,43923655.43,0.942182367,0.876789045,0.961188155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JMJD6,256406.8441,338444.0791,309967.5085,249515.9949,265820.8197,320585.9194,438048.627,382380.3567,297425.4616,279741.7517,293203.3696,410214.4919,0.725048645,0.681940198,0.714756244,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
JPT1,3172891.919,2955715.303,2839253.023,2875991.327,2238775.527,2415448.749,4452886.095,4999764.95,3064303.611,2857622.175,2327112.138,4726325.522,0.648347981,0.604618146,0.492372378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUN,11372126.56,11740335.09,6724835.751,7382723.495,14688917.04,17814117.36,5170179.055,5639327.449,11556230.82,7053779.623,16251517.2,5404753.252,2.138160668,1.305106689,3.006893459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JUNB,3663180.421,3876068.234,8012876.479,9240921.63,9385974.703,11090472.3,4854065.72,4995136.955,3769624.327,8626899.054,10238223.5,4924601.338,0.765467917,1.751796432,2.078995395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KANK1,114791.7841,104979.4702,92591.4494,107448.3218,82723.2046,84831.1681,148290.5266,165925.5506,109885.6271,100019.8856,83777.18635,157108.0386,0.699427147,0.636631241,0.533245702,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KANSL1,1868390.555,2101925.869,970900.569,1011046.391,1182255.842,1200007.058,2110176.851,1921158.336,1985158.212,990973.48,1191131.45,2015667.594,0.984863882,0.491635368,0.590936449,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
KARS1,25497421.29,25417806.74,20245498.44,23659284.14,18130441.07,19024839.82,37688705.88,36212036.8,25457614.01,21952391.29,18577640.45,36950371.34,0.688967745,0.594104754,0.502772767,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
KAT6A,4633944.205,4550591.695,3644369.23,3748606.392,3330666.191,3648262.154,5769656.594,5630453.596,4592267.95,3696487.811,3489464.173,5700055.095,0.805653257,0.648500365,0.61218078,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KAT7,3569308.109,3533446.272,3285601.598,3102115.898,2524721.979,2725620.117,4755121.698,4714751.066,3551377.191,3193858.748,2625171.048,4734936.382,0.750036939,0.674530446,0.554425833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
